1 0.285000 0.151000
5 0.435000 0.202000
10 0.583000 0.216000
15 0.714000 0.183000
20 0.797000 0.136000
25 0.872000 0.085000
30 0.903000 0.051000
35 0.949000 0.032000
40 0.980000 0.016000
45 0.991000 0.009000
50 0.995000 0.003000
55 0.999000 0.001000
60 1.000000 0.000000
