singpopTest 1.000000 0.994000 43 100 500 10 0 0.002 0.064 0.214 0.444 0.64 0.79 0.894 0.962 0.986 0.994
singpopTest 1.000000 0.998000 44 100 500 10 0 0.002 0.068 0.232 0.444 0.64 0.822 0.926 0.972 0.99 0.998
singpopTest 1.000000 0.998000 45 100 500 10 0 0.002 0.064 0.216 0.444 0.656 0.826 0.922 0.964 0.986 0.998
singpopTest 1.000000 0.998000 46 100 500 10 0 0.002 0.066 0.21 0.414 0.628 0.792 0.884 0.954 0.988 0.998
singpopTest 1.000000 0.998000 47 100 500 10 0 0.004 0.08 0.228 0.47 0.664 0.824 0.93 0.982 0.994 0.998
singpopTest 1.000000 0.998000 48 100 500 10 0 0.004 0.08 0.224 0.458 0.654 0.838 0.938 0.984 0.998 0.998
singpopTest 1.000000 0.998000 49 100 500 10 0 0.002 0.066 0.208 0.414 0.636 0.806 0.912 0.96 0.984 0.998
singpopTest 1.000000 0.998000 50 100 500 10 0 0.002 0.066 0.206 0.418 0.626 0.796 0.922 0.976 0.992 0.998
singpopTest 1.000000 0.998000 51 100 500 10 0 0.002 0.062 0.206 0.4 0.626 0.794 0.9 0.966 0.988 0.998
singpopTest 1.000000 0.998000 52 100 500 10 0 0.002 0.088 0.224 0.46 0.664 0.832 0.92 0.958 0.988 0.998
singpopTest 1.000000 1.000000 53 100 500 10 0 0 0.06 0.192 0.41 0.656 0.824 0.92 0.98 0.996 1
singpopTest 1.000000 1.000000 54 100 500 10 0 0.002 0.052 0.188 0.366 0.626 0.812 0.922 0.972 0.986 1
singpopTest 1.000000 0.200000 0 100 500 10 0 0 0.004 0.02 0.042 0.078 0.116 0.142 0.168 0.182 0.2
singpopTest 1.000000 0.234000 1 100 500 10 0 0 0.016 0.028 0.044 0.068 0.09 0.136 0.166 0.198 0.234
singpopTest 1.000000 0.234000 2 100 500 10 0 0 0.004 0.016 0.042 0.078 0.104 0.138 0.174 0.196 0.234
singpopTest 1.000000 0.260000 3 100 500 10 0 0 0.01 0.02 0.034 0.072 0.096 0.134 0.164 0.214 0.26
singpopTest 1.000000 0.260000 4 100 500 10 0 0 0.016 0.032 0.058 0.082 0.118 0.148 0.188 0.246 0.26
singpopTest 1.000000 0.286000 5 100 500 10 0 0 0.01 0.026 0.042 0.072 0.102 0.158 0.196 0.24 0.286
singpopTest 1.000000 0.292000 6 100 500 10 0 0 0.014 0.034 0.062 0.096 0.134 0.176 0.224 0.262 0.292
singpopTest 1.000000 0.328000 7 100 500 10 0 0 0.006 0.03 0.07 0.118 0.182 0.216 0.258 0.3 0.328
singpopTest 1.000000 0.358000 8 100 500 10 0 0.002 0.014 0.05 0.08 0.116 0.148 0.202 0.24 0.296 0.358
singpopTest 1.000000 0.362000 9 100 500 10 0 0.002 0.01 0.028 0.07 0.118 0.172 0.232 0.286 0.322 0.362
singpopTest 1.000000 0.388000 10 100 500 10 0 0 0.014 0.034 0.076 0.126 0.172 0.222 0.27 0.322 0.388
singpopTest 1.000000 0.404000 11 100 500 10 0 0 0.018 0.05 0.108 0.172 0.21 0.266 0.326 0.388 0.404
singpopTest 1.000000 0.432000 12 100 500 10 0 0.002 0.008 0.048 0.112 0.178 0.24 0.302 0.356 0.422 0.432
singpopTest 1.000000 0.432000 13 100 500 10 0 0 0.01 0.046 0.082 0.152 0.21 0.266 0.324 0.384 0.432
singpopTest 1.000000 0.458000 14 100 500 10 0 0 0.02 0.062 0.124 0.184 0.252 0.33 0.404 0.462 0.458
singpopTest 1.000000 0.520000 15 100 500 10 0 0 0.018 0.066 0.13 0.2 0.276 0.374 0.454 0.538 0.52
singpopTest 1.000000 0.520000 16 100 500 10 0 0 0.018 0.058 0.118 0.196 0.276 0.356 0.428 0.49 0.52
singpopTest 1.000000 0.572000 17 100 500 10 0 0 0.018 0.054 0.102 0.172 0.246 0.326 0.396 0.478 0.572
