./sim < tests/topology.slang
testName time fitness gens maxGens agents groupsize e0 e1 e2 e3 e4 e5 e6 e7 e8 e9 e10
topologyTest 0.500000 1.000000 84 100 500 10 0 0 0 0.004 0.048 0.228 0.404 0.776 0.806 0.984 1
topologyTest 0.500000 1.000000 76 100 500 10 0 0 0 0.004 0.05 0.21 0.42 0.75 0.838 0.996 1
topologyTest 0.500000 1.000000 66 100 500 10 0 0 0 0.004 0.042 0.222 0.386 0.756 0.794 0.994 1
topologyTest 0.500000 1.000000 51 100 500 10 0 0 0 0.004 0.046 0.224 0.354 0.732 0.758 0.998 1
topologyTest 0.500000 1.000000 95 100 500 10 0 0 0 0.004 0.042 0.216 0.364 0.724 0.77 0.996 1
topologyTest 0.500000 0.998000 100 100 500 10 0 0 0 0.004 0.044 0.226 0.344 0.704 0.748 0.984 0.998
topologyTest 0.500000 1.000000 70 100 500 10 0 0 0 0.004 0.054 0.252 0.448 0.828 0.856 0.986 1
topologyTest 0.500000 1.000000 74 100 500 10 0 0 0 0.004 0.036 0.204 0.412 0.76 0.934 0.992 1
topologyTest 0.500000 1.000000 57 100 500 10 0 0 0 0.006 0.062 0.324 0.554 0.906 0.968 1 1
topologyTest 0.500000 0.998000 100 100 500 10 0 0 0 0.004 0.042 0.224 0.392 0.754 0.788 0.996 0.998
topologyTest 0.500000 1.000000 63 100 500 10 0 0 0 0.006 0.064 0.334 0.478 0.86 0.932 0.996 1
topologyTest 0.500000 1.000000 65 100 500 10 0 0 0 0.004 0.046 0.224 0.394 0.748 0.79 0.996 1
topologyTest 0.500000 1.000000 67 100 500 10 0 0 0 0.006 0.06 0.318 0.514 0.894 0.962 0.996 1
topologyTest 0.500000 1.000000 78 100 500 10 0 0 0 0.004 0.048 0.256 0.416 0.81 0.852 0.992 1
topologyTest 0.500000 1.000000 83 100 500 10 0 0 0 0.006 0.062 0.316 0.458 0.776 0.832 0.978 1
topologyTest 0.500000 1.000000 86 100 500 10 0 0 0 0.002 0.034 0.176 0.346 0.692 0.744 0.994 1
topologyTest 0.500000 1.000000 78 100 500 10 0 0 0 0.004 0.044 0.224 0.324 0.676 0.734 0.994 1
topologyTest 0.500000 1.000000 68 100 500 10 0 0 0 0.004 0.04 0.222 0.39 0.814 0.916 0.996 1
topologyTest 0.500000 0.998000 100 100 500 10 0 0 0 0.004 0.044 0.222 0.346 0.696 0.742 0.988 0.998
topologyTest 0.500000 1.000000 87 100 500 10 0 0 0 0.004 0.046 0.228 0.386 0.716 0.756 0.978 1
topologyTest 0.500000 1.000000 75 100 500 10 0 0 0 0.004 0.042 0.232 0.376 0.738 0.772 0.998 1
topologyTest 0.500000 1.000000 59 100 500 10 0 0 0 0.006 0.064 0.328 0.506 0.858 0.916 0.994 1
topologyTest 0.500000 0.998000 100 100 500 10 0 0 0 0.004 0.046 0.23 0.332 0.694 0.74 0.99 0.998
topologyTest 0.500000 1.000000 59 100 500 10 0 0 0 0.006 0.066 0.32 0.492 0.846 0.968 0.994 1
topologyTest 0.500000 1.000000 67 100 500 10 0 0 0 0.004 0.06 0.266 0.444 0.822 0.85 0.99 1
topologyTest 0.500000 1.000000 72 100 500 10 0 0 0 0.004 0.044 0.264 0.462 0.866 0.914 0.992 1
topologyTest 0.500000 1.000000 68 100 500 10 0 0 0 0.004 0.05 0.26 0.408 0.794 0.84 0.982 1
topologyTest 0.500000 1.000000 63 100 500 10 0 0 0 0.004 0.046 0.224 0.332 0.676 0.736 0.996 1
topologyTest 0.500000 1.000000 72 100 500 10 0 0 0 0.004 0.044 0.226 0.402 0.764 0.798 0.996 1
topologyTest 0.500000 1.000000 75 100 500 10 0 0 0 0.004 0.046 0.232 0.386 0.754 0.786 0.992 1
topologyTest 0.500000 1.000000 55 100 500 10 0 0 0 0.004 0.046 0.226 0.384 0.76 0.788 0.992 1
topologyTest 0.500000 0.998000 100 100 500 10 0 0 0 0.002 0.034 0.204 0.402 0.756 0.862 0.988 0.998
topologyTest 0.500000 1.000000 79 100 500 10 0 0 0 0.004 0.06 0.316 0.466 0.804 0.902 0.992 1
topologyTest 0.500000 1.000000 68 100 500 10 0 0 0 0.004 0.04 0.224 0.334 0.694 0.742 0.992 1
topologyTest 0.500000 1.000000 80 100 500 10 0 0 0 0.006 0.046 0.242 0.434 0.81 0.83 0.998 1
topologyTest 0.500000 1.000000 89 100 500 10 0 0 0 0.004 0.058 0.288 0.466 0.85 0.886 0.994 1
topologyTest 0.500000 1.000000 77 100 500 10 0 0 0 0.006 0.05 0.236 0.456 0.834 0.944 0.99 1
topologyTest 0.500000 1.000000 65 100 500 10 0 0 0 0.004 0.046 0.228 0.342 0.718 0.75 0.998 1
topologyTest 0.500000 1.000000 56 100 500 10 0 0 0 0.004 0.046 0.234 0.388 0.772 0.792 0.998 1
topologyTest 0.500000 1.000000 74 100 500 10 0 0 0 0.004 0.046 0.228 0.398 0.77 0.802 0.998 1
topologyTest 0.500000 1.000000 61 100 500 10 0 0 0 0.004 0.046 0.23 0.386 0.754 0.786 1 1
topologyTest 0.500000 1.000000 85 100 500 10 0 0 0 0.006 0.058 0.292 0.436 0.828 0.864 0.986 1
topologyTest 0.500000 1.000000 59 100 500 10 0 0 0 0.004 0.05 0.278 0.462 0.874 0.92 1 1
topologyTest 0.500000 1.000000 76 100 500 10 0 0 0 0.004 0.046 0.228 0.378 0.758 0.782 0.996 1
topologyTest 0.500000 1.000000 74 100 500 10 0 0 0 0.004 0.046 0.244 0.432 0.8 0.892 0.992 1
topologyTest 0.500000 0.998000 100 100 500 10 0 0 0 0.004 0.044 0.23 0.352 0.72 0.752 0.992 0.998
topologyTest 0.500000 1.000000 97 100 500 10 0 0 0 0.004 0.048 0.232 0.424 0.81 0.85 0.988 1
topologyTest 0.500000 1.000000 79 100 500 10 0 0 0 0.004 0.046 0.224 0.356 0.728 0.76 0.992 1
topologyTest 0.500000 1.000000 59 100 500 10 0 0 0 0.004 0.044 0.228 0.378 0.75 0.778 0.998 1
topologyTest 0.500000 1.000000 63 100 500 10 0 0 0 0.004 0.04 0.236 0.438 0.852 0.944 0.99 1
topologyTest 0.500000 1.000000 79 100 500 10 0 0 0 0.002 0.042 0.238 0.45 0.806 0.914 0.984 1
topologyTest 0.500000 1.000000 65 100 500 10 0 0 0 0.006 0.046 0.24 0.446 0.828 0.88 0.988 1
topologyTest 0.500000 1.000000 68 100 500 10 0 0 0 0.004 0.046 0.232 0.388 0.762 0.796 0.994 1
topologyTest 0.500000 1.000000 63 100 500 10 0 0 0 0.004 0.044 0.234 0.394 0.77 0.8 0.996 1
topologyTest 0.500000 1.000000 65 100 500 10 0 0 0 0.006 0.064 0.336 0.518 0.904 0.936 0.998 1
topologyTest 0.500000 1.000000 49 100 500 10 0 0 0 0.006 0.068 0.328 0.506 0.86 0.944 0.992 1
topologyTest 0.500000 1.000000 75 100 500 10 0 0 0 0.004 0.044 0.226 0.382 0.756 0.78 0.996 1
topologyTest 0.500000 1.000000 71 100 500 10 0 0 0 0.004 0.044 0.228 0.352 0.728 0.758 0.982 1
topologyTest 0.500000 1.000000 46 100 500 10 0 0 0 0.004 0.044 0.228 0.396 0.764 0.8 0.996 1
topologyTest 0.500000 1.000000 71 100 500 10 0 0 0 0.004 0.042 0.21 0.322 0.656 0.716 0.988 1
topologyTest 0.500000 1.000000 54 100 500 10 0 0 0 0.006 0.062 0.314 0.49 0.866 0.928 0.992 1
topologyTest 0.500000 1.000000 71 100 500 10 0 0 0 0.004 0.05 0.256 0.43 0.868 0.934 0.998 1
topologyTest 0.500000 1.000000 87 100 500 10 0 0 0 0.004 0.052 0.258 0.47 0.838 0.92 1 1
topologyTest 0.500000 1.000000 92 100 500 10 0 0 0 0.004 0.05 0.256 0.434 0.84 0.878 0.984 1
Evolution parameters: ES( 100 + 100 )
	Sigma: 0.100000
	Crossover probability: 0.200000
	Mutate probability: 0.500000
	Tournament size: 3
./sim < tests/topology2.slang
testName time fitness gens maxGens agents groupsize e0 e1 e2 e3 e4 e5 e6 e7 e8 e9 e10
topology2Test 0.500000 1.000000 84 100 500 10 0 0 0 0.004 0.044 0.212 0.326 0.668 0.722 0.998 1
topology2Test 0.500000 1.000000 74 100 500 10 0 0 0 0.004 0.046 0.226 0.348 0.718 0.754 0.994 1
topology2Test 0.500000 0.974000 100 100 500 10 0 0 0 0.004 0.034 0.208 0.346 0.688 0.728 0.962 0.974
topology2Test 0.500000 0.998000 100 100 500 10 0 0 0 0.004 0.04 0.2 0.348 0.686 0.75 0.982 0.998
topology2Test 0.500000 1.000000 54 100 500 10 0 0 0 0.004 0.046 0.232 0.396 0.764 0.796 1 1
topology2Test 0.500000 1.000000 76 100 500 10 0 0 0 0.004 0.046 0.226 0.356 0.726 0.762 0.996 1
topology2Test 0.500000 1.000000 55 100 500 10 0 0 0 0.004 0.044 0.232 0.402 0.776 0.804 1 1
topology2Test 0.500000 1.000000 56 100 500 10 0 0 0 0.004 0.044 0.228 0.402 0.764 0.802 0.996 1
topology2Test 0.500000 1.000000 54 100 500 10 0 0 0 0.004 0.046 0.234 0.4 0.77 0.8 0.994 1
topology2Test 0.500000 1.000000 60 100 500 10 0 0 0 0.004 0.046 0.226 0.398 0.768 0.794 0.998 1
topology2Test 0.500000 1.000000 74 100 500 10 0 0 0 0.004 0.046 0.232 0.366 0.752 0.768 0.996 1
topology2Test 0.500000 1.000000 55 100 500 10 0 0 0 0.004 0.046 0.224 0.368 0.716 0.746 0.986 1
topology2Test 0.500000 1.000000 54 100 500 10 0 0 0 0.004 0.044 0.234 0.402 0.772 0.796 0.988 1
topology2Test 0.500000 1.000000 72 100 500 10 0 0 0 0.004 0.044 0.222 0.366 0.744 0.77 0.998 1
