1 0.951000 0.003000
5 0.963000 0.005000
10 0.976000 0.004000
15 0.983000 0.006000
20 0.991000 0.004000
25 0.994000 0.003000
30 0.997000 0.003000
35 0.998000 0.002000
40 0.997000 0.001000
45 0.997000 0.001000
50 0.999000 0.001000
55 0.998000 0.000000
