1 0.167000 0.031000
5 0.248000 0.051000
10 0.352000 0.059000
15 0.460000 0.059000
20 0.577000 0.062000
25 0.685000 0.078000
30 0.767000 0.074000
35 0.828000 0.073000
40 0.889000 0.066000
45 0.941000 0.054000
50 0.958000 0.045000
55 0.978000 0.035000
60 0.981000 0.033000
65 0.969000 0.038000
70 0.985000 0.021000
75 0.990000 0.018000
80 0.993000 0.007000
85 0.998000 0.000000
