0 0 0
0.1 0 0.001
0.2 0.018 0.005
0.3 0.157 0.023
0.4 0.32 0.029
0.5 0.546 0.035
0.6 0.751 0.036
0.7 0.905 0.026
0.8 0.974 0.012
0.9 0.993 0.005
1 1 0
