boise60k100pProbSet
Problem reading probability file. File boise60k100pProbSet does not exist.
testName run time fitness gens maxGens popSize cPopSize agents groupSize e0 e1 e2 e3 e4 e5 e6 e7 e8 e9 e10
boise60k100p 0 4.000000 0.999376 690 1000 100 100 1603 50 0.0274485 0.0586401 0.0848409 0.150343 0.294448 0.461634 0.640674 0.826575 0.966937 0.996257 0.999376
boise60k100p 0 4.000000 0.999376 700 1000 100 100 1603 50 0.0268247 0.0561447 0.0829694 0.150343 0.283219 0.466625 0.65315 0.833437 0.956956 0.996257 0.999376
boise60k100p 0 4.000000 0.999376 710 1000 100 100 1603 50 0.0311915 0.0573924 0.0879601 0.149095 0.285714 0.449158 0.642545 0.815346 0.947598 0.992514 0.999376
boise60k100p 0 4.000000 0.999376 720 1000 100 100 1603 50 0.02932 0.0598877 0.0829694 0.152838 0.283843 0.462258 0.654398 0.844042 0.971304 0.996881 0.999376
boise60k100p 0 4.000000 0.999376 730 1000 100 100 1603 50 0.02932 0.0567686 0.0860886 0.149095 0.283219 0.463506 0.657517 0.835933 0.974423 0.997505 0.999376
boise60k100p 0 4.000000 0.999376 740 1000 100 100 1603 50 0.0286962 0.0555209 0.0842171 0.153462 0.281347 0.441048 0.626949 0.820961 0.963818 0.996881 0.999376
boise60k100p 0 4.000000 0.999376 750 1000 100 100 1603 50 0.0274485 0.0605115 0.0835933 0.140986 0.276981 0.44292 0.630692 0.822832 0.953213 0.996881 0.999376
boise60k100p 0 4.000000 1.000000 753 1000 100 100 1603 50 0.0286962 0.0580162 0.0854648 0.155334 0.2932 0.475359 0.667498 0.855895 0.970056 0.997505 1
boise60k100p 1 4.000000 0.141609 0 1000 100 100 1603 50 0.0193387 0.0243294 0.0336868 0.0411728 0.0524017 0.0704928 0.0879601 0.108546 0.129133 0.149719 0.141609
boise60k100p 1 4.000000 0.233936 10 1000 100 100 1603 50 0.0180911 0.0243294 0.0343107 0.0467873 0.0679975 0.0910792 0.118528 0.150967 0.190268 0.225827 0.233936
boise60k100p 1 4.000000 0.278228 20 1000 100 100 1603 50 0.0205864 0.0318153 0.0393013 0.0598877 0.0817218 0.122895 0.154086 0.190892 0.222084 0.25889 0.278228
boise60k100p 1 4.000000 0.300686 30 1000 100 100 1603 50 0.0174672 0.0262009 0.0436681 0.0636307 0.0860886 0.119775 0.160948 0.19214 0.230193 0.273861 0.300686
boise60k100p 1 4.000000 0.337492 40 1000 100 100 1603 50 0.0193387 0.0311915 0.0424205 0.0679975 0.10418 0.145976 0.182158 0.223331 0.271366 0.312539 0.337492
boise60k100p 1 4.000000 0.407361 50 1000 100 100 1603 50 0.0199626 0.02932 0.0430443 0.0636307 0.102932 0.139738 0.201497 0.245789 0.311291 0.373674 0.407361
boise60k100p 1 4.000000 0.467249 60 1000 100 100 1603 50 0.0205864 0.0305677 0.0455396 0.0748596 0.116032 0.168434 0.241422 0.32252 0.395508 0.47723 0.467249
boise60k100p 1 4.000000 0.545852 70 1000 100 100 1603 50 0.0243294 0.0386775 0.0536494 0.0810979 0.134747 0.212726 0.290081 0.380536 0.466001 0.547723 0.545852
boise60k100p 1 4.000000 0.643793 80 1000 100 100 1603 50 0.0237056 0.0386775 0.0561447 0.0898316 0.139114 0.212102 0.310044 0.401747 0.491578 0.598877 0.643793
boise60k100p 1 4.000000 0.681847 90 1000 100 100 1603 50 0.0230817 0.0393013 0.0573924 0.0985652 0.158453 0.251404 0.34685 0.453525 0.549595 0.661884 0.681847
boise60k100p 1 4.000000 0.721148 100 1000 100 100 1603 50 0.0212102 0.0355583 0.0555209 0.0948222 0.160948 0.249532 0.367436 0.497193 0.621335 0.729258 0.721148
boise60k100p 1 4.000000 0.770430 110 1000 100 100 1603 50 0.0262009 0.040549 0.0592639 0.105427 0.182782 0.27199 0.403618 0.525889 0.647536 0.743606 0.77043
boise60k100p 1 4.000000 0.784155 120 1000 100 100 1603 50 0.0243294 0.0449158 0.062383 0.106675 0.17592 0.290705 0.416095 0.548347 0.669994 0.779164 0.784155
boise60k100p 1 4.000000 0.818465 130 1000 100 100 1603 50 0.0243294 0.0430443 0.0648784 0.10418 0.185901 0.286962 0.41048 0.554585 0.687461 0.80287 0.818465
boise60k100p 1 4.000000 0.837180 140 1000 100 100 1603 50 0.0249532 0.0424205 0.0617592 0.103556 0.185278 0.283219 0.424828 0.570181 0.687461 0.812851 0.83718
boise60k100p 1 4.000000 0.873362 150 1000 100 100 1603 50 0.025577 0.044292 0.066126 0.119152 0.19713 0.320649 0.452901 0.611354 0.753587 0.854024 0.873362
boise60k100p 1 4.000000 0.885215 160 1000 100 100 1603 50 0.0249532 0.0436681 0.0679975 0.116656 0.218341 0.345602 0.494697 0.636931 0.785402 0.898939 0.885215
boise60k100p 1 4.000000 0.895820 170 1000 100 100 1603 50 0.0249532 0.0399251 0.0673737 0.119152 0.208983 0.33874 0.494697 0.638802 0.776669 0.887087 0.89582
boise60k100p 1 4.000000 0.927012 180 1000 100 100 1603 50 0.0268247 0.0430443 0.0636307 0.124766 0.22645 0.366812 0.520898 0.67748 0.816594 0.904554 0.927012
boise60k100p 1 4.000000 0.931379 190 1000 100 100 1603 50 0.0268247 0.0474111 0.0723643 0.131004 0.24267 0.380536 0.533375 0.686213 0.820961 0.915159 0.931379
boise60k100p 1 4.000000 0.950094 200 1000 100 100 1603 50 0.0268247 0.0486588 0.0754835 0.140362 0.246413 0.391765 0.547723 0.683718 0.851528 0.940736 0.950094
boise60k100p 1 4.000000 0.950094 210 1000 100 100 1603 50 0.0280724 0.0517779 0.0779788 0.142233 0.249532 0.388646 0.536494 0.699938 0.854024 0.94947 0.950094
boise60k100p 1 4.000000 0.963194 220 1000 100 100 1603 50 0.0286962 0.0511541 0.0817218 0.136619 0.246413 0.409233 0.576419 0.723019 0.872115 0.953837 0.963194
boise60k100p 1 4.000000 0.964442 230 1000 100 100 1603 50 0.0280724 0.0555209 0.0829694 0.139114 0.266999 0.420462 0.555209 0.703057 0.8534 0.960699 0.964442
boise60k100p 1 4.000000 0.971928 240 1000 100 100 1603 50 0.0280724 0.0542732 0.0754835 0.144729 0.258266 0.415471 0.567686 0.734248 0.885839 0.960075 0.971928
boise60k100p 1 4.000000 0.975047 250 1000 100 100 1603 50 0.0280724 0.0524017 0.0823456 0.1466 0.280724 0.423581 0.580786 0.72801 0.880225 0.959451 0.975047
boise60k100p 1 4.000000 0.975047 260 1000 100 100 1603 50 0.0286962 0.0542732 0.0786026 0.148472 0.270119 0.435434 0.593263 0.737991 0.889582 0.960075 0.975047
boise60k100p 1 4.000000 0.975047 270 1000 100 100 1603 50 0.0280724 0.0524017 0.0798503 0.13849 0.27199 0.435434 0.615097 0.759202 0.901435 0.95758 0.975047
boise60k100p 1 4.000000 0.976918 280 1000 100 100 1603 50 0.0299439 0.0486588 0.077355 0.140986 0.257018 0.419214 0.588896 0.751716 0.894573 0.953837 0.976918
boise60k100p 1 4.000000 0.980037 290 1000 100 100 1603 50 0.0274485 0.0511541 0.0835933 0.150343 0.269495 0.429819 0.596382 0.756706 0.89083 0.963194 0.980037
boise60k100p 1 4.000000 0.980037 300 1000 100 100 1603 50 0.0286962 0.0524017 0.0829694 0.144105 0.270119 0.427324 0.590767 0.766064 0.905802 0.967561 0.980037
boise60k100p 1 4.000000 0.982533 310 1000 100 100 1603 50 0.0299439 0.0517779 0.0829694 0.142857 0.273861 0.428571 0.59451 0.75733 0.887711 0.979414 0.982533
boise60k100p 1 4.000000 0.986276 320 1000 100 100 1603 50 0.0274485 0.0524017 0.0835933 0.151591 0.281971 0.429819 0.597629 0.759825 0.90393 0.971928 0.986276
boise60k100p 1 4.000000 0.988771 330 1000 100 100 1603 50 0.0268247 0.0505303 0.0817218 0.142233 0.272614 0.422957 0.583281 0.758578 0.916407 0.98378 0.988771
boise60k100p 1 4.000000 0.988771 340 1000 100 100 1603 50 0.0274485 0.0530256 0.0817218 0.1466 0.268871 0.424205 0.590767 0.754835 0.915783 0.98378 0.988771
boise60k100p 1 4.000000 0.990019 350 1000 100 100 1603 50 0.0286962 0.0530256 0.0810979 0.150343 0.281971 0.441672 0.604492 0.784779 0.933874 0.985652 0.990019
boise60k100p 1 4.000000 0.990019 360 1000 100 100 1603 50 0.0274485 0.0555209 0.0810979 0.144105 0.268871 0.435434 0.613225 0.779164 0.918902 0.983157 0.990019
