boise60k80pProbSet
Problem reading probability file. File boise60k80pProbSet does not exist.
testName run time fitness gens maxGens popSize cPopSize agents groupSize e0 e1 e2 e3 e4 e5 e6 e7 e8 e9 e10
boise60k80p 0 4.000000 0.126638 0 1000 80 80 1603 50 0.0162196 0.0224579 0.0286962 0.0374298 0.0436681 0.0542732 0.0655022 0.0792264 0.095446 0.109794 0.126638
boise60k80p 0 4.000000 0.199626 10 1000 80 80 1603 50 0.0193387 0.0274485 0.0399251 0.0530256 0.0704928 0.0892077 0.11728 0.144105 0.168434 0.193387 0.199626
boise60k80p 0 4.000000 0.261385 20 1000 80 80 1603 50 0.0149719 0.0286962 0.0411728 0.0567686 0.0823456 0.116032 0.143481 0.182158 0.216469 0.258266 0.261385
boise60k80p 0 4.000000 0.329382 30 1000 80 80 1603 50 0.0218341 0.0336868 0.0486588 0.0636307 0.0960699 0.140362 0.187773 0.232065 0.284467 0.33874 0.329382
boise60k80p 0 4.000000 0.388022 40 1000 80 80 1603 50 0.0174672 0.0299439 0.0474111 0.0754835 0.111042 0.155334 0.203993 0.258266 0.320649 0.374922 0.388022
boise60k80p 0 4.000000 0.444791 50 1000 80 80 1603 50 0.0205864 0.033063 0.0461634 0.0711167 0.126014 0.179663 0.241422 0.30131 0.358079 0.41859 0.444791
boise60k80p 0 4.000000 0.475359 60 1000 80 80 1603 50 0.0187149 0.0286962 0.0455396 0.073612 0.114161 0.177792 0.248908 0.319401 0.379289 0.46912 0.475359
boise60k80p 0 4.000000 0.504679 70 1000 80 80 1603 50 0.0205864 0.0324392 0.0486588 0.0842171 0.139738 0.208359 0.262009 0.333749 0.40549 0.486588 0.504679
boise60k80p 0 4.000000 0.546475 80 1000 80 80 1603 50 0.0205864 0.0355583 0.0580162 0.0948222 0.13849 0.222707 0.2932 0.364941 0.443543 0.516532 0.546475
boise60k80p 0 4.000000 0.612601 90 1000 80 80 1603 50 0.0199626 0.0349345 0.0586401 0.0979414 0.164691 0.250156 0.328759 0.414223 0.510293 0.585777 0.612601
boise60k80p 0 4.000000 0.636307 100 1000 80 80 1603 50 0.0205864 0.0343107 0.0530256 0.0854648 0.157205 0.247037 0.333125 0.421709 0.527137 0.628821 0.636307
boise60k80p 0 4.000000 0.699314 110 1000 80 80 1603 50 0.0218341 0.0399251 0.0642545 0.0941984 0.164691 0.25889 0.357455 0.466001 0.582034 0.694323 0.699314
boise60k80p 0 4.000000 0.751716 120 1000 80 80 1603 50 0.0224579 0.0393013 0.0673737 0.106051 0.189644 0.266999 0.371803 0.481597 0.606987 0.723019 0.751716
boise60k80p 0 4.000000 0.781659 130 1000 80 80 1603 50 0.0212102 0.0393013 0.062383 0.102932 0.193387 0.294448 0.419214 0.535246 0.667498 0.769807 0.781659
boise60k80p 0 4.000000 0.805989 140 1000 80 80 1603 50 0.0249532 0.0424205 0.0636307 0.102308 0.174672 0.272614 0.411728 0.540237 0.681223 0.794136 0.805989
boise60k80p 0 4.000000 0.837180 150 1000 80 80 1603 50 0.0268247 0.0461634 0.0673737 0.111042 0.189021 0.293824 0.420462 0.540237 0.68247 0.80287 0.83718
boise60k80p 0 4.000000 0.847785 160 1000 80 80 1603 50 0.0224579 0.0424205 0.0648784 0.106675 0.19214 0.291953 0.411728 0.552714 0.694947 0.830318 0.847785
boise60k80p 0 4.000000 0.858391 170 1000 80 80 1603 50 0.0243294 0.0386775 0.0686213 0.107923 0.191516 0.305053 0.429819 0.578915 0.716781 0.839676 0.858391
boise60k80p 0 4.000000 0.878353 180 1000 80 80 1603 50 0.0243294 0.0386775 0.0617592 0.0966937 0.182782 0.302558 0.441048 0.590767 0.731129 0.857767 0.878353
boise60k80p 0 4.000000 0.885839 190 1000 80 80 1603 50 0.0280724 0.0430443 0.0630069 0.106051 0.192764 0.306925 0.451029 0.600125 0.745477 0.870867 0.885839
boise60k80p 0 4.000000 0.903306 200 1000 80 80 1603 50 0.0268247 0.0430443 0.0667498 0.106051 0.211478 0.33063 0.475359 0.623206 0.777916 0.904554 0.903306
boise60k80p 0 4.000000 0.909545 210 1000 80 80 1603 50 0.0230817 0.0455396 0.0667498 0.114161 0.209607 0.331254 0.457268 0.616344 0.767935 0.894573 0.909545
boise60k80p 0 4.000000 0.918902 220 1000 80 80 1603 50 0.0243294 0.0449158 0.066126 0.116032 0.219588 0.334373 0.487211 0.642545 0.787898 0.895196 0.918902
boise60k80p 0 4.000000 0.927012 230 1000 80 80 1603 50 0.0268247 0.044292 0.0686213 0.113537 0.211478 0.346226 0.485964 0.642545 0.812851 0.918278 0.927012
boise60k80p 0 4.000000 0.927012 240 1000 80 80 1603 50 0.0262009 0.0417966 0.0630069 0.107923 0.202121 0.328135 0.469744 0.641298 0.806613 0.923893 0.927012
boise60k80p 0 4.000000 0.938241 250 1000 80 80 1603 50 0.0243294 0.0417966 0.0686213 0.112913 0.201497 0.330006 0.473487 0.634435 0.784779 0.906425 0.938241
boise60k80p 0 4.000000 0.938865 260 1000 80 80 1603 50 0.0237056 0.0399251 0.0655022 0.112289 0.213974 0.341859 0.48534 0.64816 0.80287 0.936993 0.938865
boise60k80p 0 4.000000 0.938865 270 1000 80 80 1603 50 0.0230817 0.0417966 0.0673737 0.115409 0.217093 0.343107 0.497193 0.656269 0.804117 0.930755 0.938865
boise60k80p 0 4.000000 0.946974 280 1000 80 80 1603 50 0.0262009 0.0380537 0.0630069 0.114785 0.210855 0.341235 0.494697 0.655646 0.811603 0.93325 0.946974
boise60k80p 0 4.000000 0.946974 290 1000 80 80 1603 50 0.0243294 0.040549 0.0667498 0.114161 0.204616 0.335621 0.495945 0.644417 0.814099 0.930131 0.946974
boise60k80p 0 4.000000 0.946974 300 1000 80 80 1603 50 0.0274485 0.0417966 0.0686213 0.115409 0.209607 0.342483 0.503431 0.651279 0.804741 0.926388 0.946974
boise60k80p 0 4.000000 0.947598 310 1000 80 80 1603 50 0.0237056 0.0455396 0.0673737 0.112289 0.211478 0.354959 0.490954 0.666251 0.820961 0.93325 0.947598
boise60k80p 0 4.000000 0.947598 320 1000 80 80 1603 50 0.0249532 0.0393013 0.0692452 0.114161 0.211478 0.348097 0.499688 0.671241 0.829694 0.943855 0.947598
boise60k80p 0 4.000000 0.947598 330 1000 80 80 1603 50 0.0249532 0.0411728 0.0667498 0.113537 0.206488 0.32252 0.47224 0.650655 0.803493 0.93325 0.947598
boise60k80p 0 4.000000 0.952589 340 1000 80 80 1603 50 0.0230817 0.0430443 0.0673737 0.107299 0.216469 0.353712 0.50655 0.658765 0.809108 0.940736 0.952589
boise60k80p 0 4.000000 0.952589 350 1000 80 80 1603 50 0.0262009 0.0399251 0.0679975 0.117904 0.22146 0.362445 0.517155 0.673737 0.834685 0.938241 0.952589
boise60k80p 0 4.000000 0.952589 360 1000 80 80 1603 50 0.0237056 0.0430443 0.0742358 0.115409 0.215221 0.353088 0.503431 0.665003 0.812227 0.948222 0.952589
boise60k80p 0 4.000000 0.952589 370 1000 80 80 1603 50 0.025577 0.0424205 0.0692452 0.120399 0.215845 0.360574 0.507798 0.671241 0.813475 0.945103 0.952589
boise60k80p 0 4.000000 0.952589 380 1000 80 80 1603 50 0.025577 0.0449158 0.0704928 0.122271 0.215221 0.345602 0.502807 0.660012 0.808484 0.936993 0.952589
boise60k80p 0 4.000000 0.952589 390 1000 80 80 1603 50 0.025577 0.0411728 0.0704928 0.119775 0.224579 0.358079 0.515284 0.683094 0.809108 0.93325 0.952589
boise60k80p 0 4.000000 0.952589 400 1000 80 80 1603 50 0.025577 0.0449158 0.0655022 0.112913 0.210855 0.363069 0.504679 0.64816 0.820337 0.946351 0.952589
boise60k80p 0 4.000000 0.956956 410 1000 80 80 1603 50 0.0268247 0.0417966 0.0655022 0.119775 0.215221 0.35995 0.510293 0.658141 0.822832 0.946974 0.956956
boise60k80p 0 4.000000 0.956956 420 1000 80 80 1603 50 0.0243294 0.0424205 0.069869 0.114785 0.22146 0.355583 0.509669 0.653774 0.818465 0.940112 0.956956
boise60k80p 0 4.000000 0.956956 430 1000 80 80 1603 50 0.025577 0.0430443 0.0667498 0.107923 0.210231 0.358079 0.507174 0.675608 0.829694 0.951341 0.956956
boise60k80p 0 4.000000 0.963194 440 1000 80 80 1603 50 0.0224579 0.0424205 0.062383 0.116656 0.214598 0.364317 0.527137 0.689956 0.847162 0.95758 0.963194
boise60k80p 0 4.000000 0.963194 450 1000 80 80 1603 50 0.0280724 0.0417966 0.069869 0.116656 0.225827 0.361822 0.520898 0.681223 0.854648 0.956332 0.963194
boise60k80p 0 4.000000 0.963194 460 1000 80 80 1603 50 0.025577 0.0449158 0.0679975 0.122895 0.215845 0.366812 0.524017 0.687461 0.848409 0.950717 0.963194
boise60k80p 0 4.000000 0.963194 470 1000 80 80 1603 50 0.025577 0.0436681 0.0686213 0.111042 0.210231 0.349969 0.52776 0.681847 0.841547 0.961323 0.963194
boise60k80p 0 4.000000 0.964442 480 1000 80 80 1603 50 0.0224579 0.0449158 0.0742358 0.121023 0.21335 0.365565 0.52277 0.681847 0.834685 0.956956 0.964442
boise60k80p 0 4.000000 0.965689 490 1000 80 80 1603 50 0.0249532 0.0455396 0.0686213 0.113537 0.216469 0.383032 0.542109 0.701185 0.8665 0.960075 0.965689
boise60k80p 0 4.000000 0.969432 500 1000 80 80 1603 50 0.0243294 0.0449158 0.069869 0.115409 0.212726 0.376794 0.538989 0.708671 0.862134 0.958827 0.969432
boise60k80p 0 4.000000 0.969432 510 1000 80 80 1603 50 0.02932 0.044292 0.0723643 0.121647 0.231441 0.384279 0.548971 0.708047 0.851528 0.950717 0.969432
boise60k80p 0 4.000000 0.969432 520 1000 80 80 1603 50 0.0249532 0.0417966 0.066126 0.121023 0.232065 0.384903 0.55209 0.706176 0.867748 0.964442 0.969432
boise60k80p 0 4.000000 0.969432 530 1000 80 80 1603 50 0.0280724 0.0424205 0.0673737 0.11728 0.22146 0.374298 0.537118 0.710543 0.856519 0.95446 0.969432
boise60k80p 0 4.000000 0.969432 540 1000 80 80 1603 50 0.0262009 0.0424205 0.0673737 0.11728 0.219588 0.367436 0.529008 0.693699 0.86151 0.951341 0.969432
boise60k80p 0 4.000000 0.969432 550 1000 80 80 1603 50 0.0274485 0.0436681 0.0717405 0.116032 0.225827 0.382408 0.54398 0.699938 0.851528 0.945727 0.969432
boise60k80p 0 4.000000 0.969432 560 1000 80 80 1603 50 0.0262009 0.0436681 0.0717405 0.122895 0.228946 0.379289 0.538366 0.710543 0.868996 0.965689 0.969432
boise60k80p 0 4.000000 0.973175 570 1000 80 80 1603 50 0.0274485 0.0430443 0.0761073 0.121023 0.228322 0.366812 0.514036 0.691204 0.842795 0.959451 0.973175
boise60k80p 0 4.000000 0.973175 580 1000 80 80 1603 50 0.0274485 0.0455396 0.073612 0.124766 0.230817 0.370555 0.533375 0.704304 0.857143 0.958203 0.973175
boise60k80p 0 4.000000 0.973175 590 1000 80 80 1603 50 0.0274485 0.0436681 0.0704928 0.119775 0.228946 0.378665 0.53088 0.700561 0.86151 0.966313 0.973175
boise60k80p 0 4.000000 0.973175 600 1000 80 80 1603 50 0.0262009 0.0411728 0.0673737 0.11728 0.220212 0.364941 0.537742 0.689332 0.846538 0.95758 0.973175
boise60k80p 0 4.000000 0.973175 610 1000 80 80 1603 50 0.0249532 0.040549 0.0667498 0.121023 0.233936 0.369931 0.535246 0.686213 0.8534 0.958827 0.973175
boise60k80p 0 4.000000 0.974423 620 1000 80 80 1603 50 0.025577 0.0430443 0.0686213 0.121647 0.230817 0.384903 0.545228 0.7068 0.855895 0.942608 0.974423
boise60k80p 0 4.000000 0.974423 630 1000 80 80 1603 50 0.0280724 0.0461634 0.0742358 0.117904 0.225827 0.374922 0.540861 0.69869 0.865253 0.963818 0.974423
boise60k80p 0 4.000000 0.974423 640 1000 80 80 1603 50 0.0249532 0.0461634 0.073612 0.126638 0.239551 0.390518 0.542732 0.7199 0.869619 0.953837 0.974423
boise60k80p 0 4.000000 0.974423 650 1000 80 80 1603 50 0.0249532 0.0455396 0.0692452 0.124142 0.222707 0.371179 0.540237 0.713662 0.863381 0.956956 0.974423
boise60k80p 0 4.000000 0.974423 660 1000 80 80 1603 50 0.0299439 0.0455396 0.0704928 0.118528 0.228946 0.38116 0.549595 0.703681 0.859014 0.96257 0.974423
boise60k80p 0 4.000000 0.974423 670 1000 80 80 1603 50 0.025577 0.0474111 0.066126 0.123518 0.231441 0.37617 0.542732 0.713662 0.869619 0.96257 0.974423
boise60k80p 0 4.000000 0.974423 680 1000 80 80 1603 50 0.025577 0.0461634 0.0673737 0.122895 0.232689 0.392389 0.556457 0.726138 0.86151 0.956332 0.974423
boise60k80p 0 4.000000 0.974423 690 1000 80 80 1603 50 0.025577 0.0417966 0.0704928 0.12539 0.240175 0.391765 0.55708 0.726138 0.868372 0.945727 0.974423
boise60k80p 0 4.000000 0.974423 700 1000 80 80 1603 50 0.025577 0.0449158 0.0692452 0.11728 0.222084 0.372427 0.52776 0.698066 0.852776 0.946974 0.974423
boise60k80p 0 4.000000 0.974423 710 1000 80 80 1603 50 0.0274485 0.0474111 0.0673737 0.11728 0.216469 0.37617 0.538366 0.706176 0.86151 0.94947 0.974423
boise60k80p 0 4.000000 0.974423 720 1000 80 80 1603 50 0.0243294 0.0436681 0.069869 0.123518 0.236432 0.370555 0.539613 0.702433 0.858391 0.97068 0.974423
boise60k80p 0 4.000000 0.974423 730 1000 80 80 1603 50 0.0268247 0.0430443 0.0673737 0.122271 0.242046 0.386151 0.548347 0.704928 0.857767 0.968808 0.974423
boise60k80p 0 4.000000 0.974423 740 1000 80 80 1603 50 0.0262009 0.0461634 0.0717405 0.126638 0.225203 0.376794 0.543356 0.701809 0.850905 0.951965 0.974423
boise60k80p 0 4.000000 0.974423 750 1000 80 80 1603 50 0.0286962 0.0417966 0.0686213 0.117904 0.228322 0.365565 0.538366 0.704304 0.860262 0.955084 0.974423
boise60k80p 0 4.000000 0.974423 760 1000 80 80 1603 50 0.0268247 0.0461634 0.073612 0.122895 0.232065 0.382408 0.550218 0.715533 0.862134 0.955084 0.974423
boise60k80p 0 4.000000 0.974423 770 1000 80 80 1603 50 0.025577 0.0417966 0.069869 0.119775 0.217717 0.375546 0.532127 0.708047 0.864005 0.951965 0.974423
boise60k80p 0 4.000000 0.974423 780 1000 80 80 1603 50 0.0280724 0.0449158 0.0686213 0.116656 0.223331 0.369308 0.537118 0.696818 0.859014 0.951965 0.974423
boise60k80p 0 4.000000 0.974423 790 1000 80 80 1603 50 0.02932 0.0430443 0.073612 0.132252 0.239551 0.37617 0.549595 0.710543 0.872739 0.950717 0.974423
boise60k80p 0 4.000000 0.974423 800 1000 80 80 1603 50 0.0268247 0.0449158 0.066126 0.116656 0.227698 0.385527 0.541485 0.700561 0.862134 0.945727 0.974423
boise60k80p 0 4.000000 0.974423 810 1000 80 80 1603 50 0.0268247 0.0461634 0.0686213 0.111666 0.228946 0.38116 0.550842 0.705552 0.868372 0.966937 0.974423
boise60k80p 0 4.000000 0.974423 820 1000 80 80 1603 50 0.0274485 0.044292 0.0679975 0.124142 0.235184 0.372427 0.537118 0.699314 0.856519 0.964442 0.974423
boise60k80p 0 4.000000 0.974423 830 1000 80 80 1603 50 0.0274485 0.0455396 0.0723643 0.122895 0.238927 0.383032 0.548347 0.703057 0.864005 0.963818 0.974423
boise60k80p 0 4.000000 0.974423 840 1000 80 80 1603 50 0.0274485 0.0467873 0.073612 0.121647 0.224579 0.371179 0.542109 0.699314 0.867124 0.958827 0.974423
boise60k80p 0 4.000000 0.974423 850 1000 80 80 1603 50 0.0280724 0.0461634 0.069869 0.121647 0.223955 0.377417 0.542109 0.712414 0.868996 0.95446 0.974423
boise60k80p 0 4.000000 0.974423 860 1000 80 80 1603 50 0.0262009 0.0467873 0.0729881 0.126014 0.238927 0.385527 0.552714 0.721148 0.875858 0.968185 0.974423
boise60k80p 0 4.000000 0.974423 870 1000 80 80 1603 50 0.0274485 0.0461634 0.073612 0.126638 0.22645 0.369931 0.529008 0.692452 0.860262 0.956332 0.974423
boise60k80p 0 4.000000 0.974423 880 1000 80 80 1603 50 0.0268247 0.044292 0.066126 0.121647 0.219588 0.373051 0.530256 0.695571 0.842171 0.966937 0.974423
boise60k80p 0 4.000000 0.975671 890 1000 80 80 1603 50 0.0286962 0.0474111 0.0717405 0.126638 0.224579 0.372427 0.541485 0.713038 0.864005 0.96257 0.975671
boise60k80p 0 4.000000 0.978166 900 1000 80 80 1603 50 0.0262009 0.0461634 0.069869 0.126638 0.22645 0.38116 0.538989 0.717405 0.872739 0.971928 0.978166
boise60k80p 0 4.000000 0.978166 910 1000 80 80 1603 50 0.0268247 0.044292 0.0704928 0.123518 0.225827 0.375546 0.54398 0.706176 0.865253 0.968185 0.978166
