boise60k90pProbSet
Problem reading probability file. File boise60k90pProbSet does not exist.
testName run time fitness gens maxGens popSize cPopSize agents groupSize e0 e1 e2 e3 e4 e5 e6 e7 e8 e9 e10
boise60k90p 0 4.000000 0.131004 0 1000 90 90 1603 50 0.0180911 0.0237056 0.0305677 0.0411728 0.0492826 0.0617592 0.0761073 0.0898316 0.108546 0.127261 0.131004
boise60k90p 0 4.000000 0.238303 10 1000 90 90 1603 50 0.0162196 0.0237056 0.033063 0.0449158 0.066126 0.0929507 0.129757 0.16282 0.19713 0.228322 0.238303
boise60k90p 0 4.000000 0.290081 20 1000 90 90 1603 50 0.0212102 0.0274485 0.036806 0.0567686 0.0842171 0.120399 0.162196 0.197754 0.23456 0.279476 0.290081
boise60k90p 0 4.000000 0.330006 30 1000 90 90 1603 50 0.0168434 0.0286962 0.0455396 0.0704928 0.107923 0.152215 0.194635 0.22957 0.274485 0.316282 0.330006
boise60k90p 0 4.000000 0.389270 40 1000 90 90 1603 50 0.0212102 0.0324392 0.0461634 0.0798503 0.115409 0.165315 0.219588 0.270119 0.315034 0.378041 0.38927
boise60k90p 0 4.000000 0.439177 50 1000 90 90 1603 50 0.0230817 0.0361822 0.0492826 0.0823456 0.127885 0.183406 0.240175 0.295696 0.357455 0.421085 0.439177
boise60k90p 0 4.000000 0.465377 60 1000 90 90 1603 50 0.0224579 0.036806 0.0467873 0.0742358 0.127885 0.187773 0.248908 0.307548 0.372427 0.443543 0.465377
boise60k90p 0 4.000000 0.502807 70 1000 90 90 1603 50 0.0224579 0.0386775 0.0573924 0.0879601 0.139114 0.198378 0.266376 0.346226 0.417342 0.482845 0.502807
boise60k90p 0 4.000000 0.532127 80 1000 90 90 1603 50 0.0243294 0.0386775 0.0573924 0.0885839 0.141609 0.216469 0.295072 0.371803 0.454148 0.528384 0.532127
boise60k90p 0 4.000000 0.575172 90 1000 90 90 1603 50 0.025577 0.0386775 0.0548971 0.0923269 0.160948 0.236432 0.326263 0.394885 0.475983 0.562695 0.575172
boise60k90p 0 4.000000 0.594510 100 1000 90 90 1603 50 0.0230817 0.0430443 0.0580162 0.095446 0.161572 0.248908 0.333125 0.40549 0.503431 0.595134 0.59451
boise60k90p 0 4.000000 0.616344 110 1000 90 90 1603 50 0.0230817 0.0386775 0.0567686 0.103556 0.17592 0.271366 0.350593 0.420462 0.514036 0.595758 0.616344
boise60k90p 0 4.000000 0.633188 120 1000 90 90 1603 50 0.0212102 0.0361822 0.0611354 0.106675 0.182158 0.287586 0.360574 0.441672 0.542109 0.630069 0.633188
boise60k90p 0 4.000000 0.660012 130 1000 90 90 1603 50 0.025577 0.0436681 0.0617592 0.106051 0.183406 0.269495 0.359326 0.450405 0.547723 0.64005 0.660012
boise60k90p 0 4.000000 0.676232 140 1000 90 90 1603 50 0.0243294 0.0424205 0.0655022 0.114785 0.199626 0.290705 0.376794 0.470992 0.577043 0.658765 0.676232
boise60k90p 0 4.000000 0.696195 150 1000 90 90 1603 50 0.0237056 0.0417966 0.0642545 0.108546 0.180911 0.280724 0.383032 0.469744 0.578915 0.681847 0.696195
boise60k90p 0 4.000000 0.716781 160 1000 90 90 1603 50 0.0224579 0.0386775 0.0617592 0.106675 0.18403 0.277604 0.391765 0.492202 0.597006 0.707424 0.716781
boise60k90p 0 4.000000 0.735496 170 1000 90 90 1603 50 0.0224579 0.0380537 0.0555209 0.103556 0.179663 0.279476 0.391765 0.50156 0.609482 0.704928 0.735496
boise60k90p 0 4.000000 0.749844 180 1000 90 90 1603 50 0.0230817 0.036806 0.0630069 0.101684 0.179663 0.293824 0.402371 0.524017 0.633188 0.746101 0.749844
boise60k90p 0 4.000000 0.763568 190 1000 90 90 1603 50 0.0268247 0.0399251 0.0636307 0.10917 0.186525 0.290705 0.407985 0.530256 0.639426 0.753587 0.763568
boise60k90p 0 4.000000 0.777916 200 1000 90 90 1603 50 0.0218341 0.0411728 0.0630069 0.109794 0.187149 0.301934 0.41859 0.53088 0.660012 0.761073 0.777916
boise60k90p 0 4.000000 0.779788 210 1000 90 90 1603 50 0.025577 0.0461634 0.0692452 0.111666 0.197754 0.323144 0.429819 0.542109 0.655022 0.761697 0.779788
boise60k90p 0 4.000000 0.786026 220 1000 90 90 1603 50 0.0224579 0.0393013 0.062383 0.106675 0.187773 0.303182 0.413599 0.535246 0.666251 0.782283 0.786026
boise60k90p 0 4.000000 0.789145 230 1000 90 90 1603 50 0.0243294 0.0430443 0.0679975 0.110418 0.189021 0.300062 0.412976 0.534623 0.66126 0.766064 0.789145
boise60k90p 0 4.000000 0.789769 240 1000 90 90 1603 50 0.0230817 0.0417966 0.0648784 0.114161 0.195883 0.316906 0.436681 0.547099 0.676856 0.775421 0.789769
