boise60k70pProbSet
Problem reading probability file. File boise60k70pProbSet does not exist.
testName run time fitness gens maxGens popSize cPopSize agents groupSize e0 e1 e2 e3 e4 e5 e6 e7 e8 e9 e10
boise60k70p 0 4.000000 0.111042 0 1000 70 70 1603 50 0.0193387 0.025577 0.0274485 0.0311915 0.0399251 0.0499064 0.0636307 0.0767311 0.0879601 0.106051 0.111042
boise60k70p 0 4.000000 0.195259 10 1000 70 70 1603 50 0.0199626 0.0280724 0.036806 0.0511541 0.0667498 0.0910792 0.116656 0.142857 0.164691 0.191516 0.195259
boise60k70p 0 4.000000 0.245789 20 1000 70 70 1603 50 0.0187149 0.0299439 0.040549 0.0536494 0.0786026 0.10917 0.142233 0.170306 0.203993 0.236432 0.245789
boise60k70p 0 4.000000 0.305677 30 1000 70 70 1603 50 0.0218341 0.0305677 0.0436681 0.0598877 0.0898316 0.124766 0.159701 0.203369 0.243918 0.285714 0.305677
boise60k70p 0 4.000000 0.361822 40 1000 70 70 1603 50 0.0212102 0.0311915 0.044292 0.0598877 0.0948222 0.139114 0.198378 0.248284 0.298191 0.350593 0.361822
boise60k70p 0 4.000000 0.409233 50 1000 70 70 1603 50 0.0187149 0.0268247 0.0411728 0.0636307 0.107299 0.155958 0.212726 0.275733 0.332502 0.414223 0.409233
boise60k70p 0 4.000000 0.453525 60 1000 70 70 1603 50 0.0180911 0.0311915 0.0424205 0.0723643 0.116656 0.169058 0.235184 0.287586 0.366188 0.43481 0.453525
boise60k70p 0 4.000000 0.485964 70 1000 70 70 1603 50 0.0205864 0.0336868 0.0505303 0.0792264 0.132252 0.215845 0.274485 0.336245 0.408609 0.483469 0.485964
boise60k70p 0 4.000000 0.515908 80 1000 70 70 1603 50 0.0143481 0.033063 0.0517779 0.0879601 0.135371 0.208359 0.27199 0.343107 0.41859 0.490331 0.515908
boise60k70p 0 4.000000 0.538366 90 1000 70 70 1603 50 0.0199626 0.0343107 0.0580162 0.0966937 0.152838 0.223331 0.294448 0.367436 0.44791 0.517779 0.538366
boise60k70p 0 4.000000 0.593263 100 1000 70 70 1603 50 0.0249532 0.0349345 0.0511541 0.0917031 0.155958 0.233936 0.313163 0.404866 0.495321 0.592015 0.593263
boise60k70p 0 4.000000 0.658141 110 1000 70 70 1603 50 0.0262009 0.0417966 0.0592639 0.0966937 0.157205 0.23456 0.33063 0.431067 0.533375 0.649407 0.658141
boise60k70p 0 4.000000 0.702433 120 1000 70 70 1603 50 0.0230817 0.036806 0.0580162 0.0917031 0.159701 0.257018 0.377417 0.494697 0.597006 0.706176 0.702433
boise60k70p 0 4.000000 0.731753 130 1000 70 70 1603 50 0.0237056 0.040549 0.0573924 0.102932 0.169058 0.262633 0.37617 0.484716 0.60262 0.708047 0.731753
boise60k70p 0 4.000000 0.756706 140 1000 70 70 1603 50 0.0268247 0.0449158 0.0617592 0.0979414 0.167187 0.274485 0.406114 0.517155 0.640674 0.748596 0.756706
boise60k70p 0 4.000000 0.802246 150 1000 70 70 1603 50 0.0237056 0.0436681 0.0648784 0.0973175 0.170306 0.277604 0.404242 0.521522 0.648784 0.766064 0.802246
boise60k70p 0 4.000000 0.824704 160 1000 70 70 1603 50 0.025577 0.0467873 0.066126 0.108546 0.189021 0.300686 0.422957 0.563319 0.688085 0.805989 0.824704
boise60k70p 0 4.000000 0.844666 170 1000 70 70 1603 50 0.0218341 0.0449158 0.0642545 0.115409 0.19713 0.321273 0.449782 0.58141 0.722395 0.834061 0.844666
boise60k70p 0 4.000000 0.851528 180 1000 70 70 1603 50 0.0262009 0.0436681 0.0655022 0.10917 0.186525 0.300686 0.447286 0.580162 0.719276 0.836556 0.851528
boise60k70p 0 4.000000 0.873986 190 1000 70 70 1603 50 0.0243294 0.0455396 0.0686213 0.116656 0.191516 0.30942 0.440424 0.597006 0.734248 0.855271 0.873986
boise60k70p 0 4.000000 0.897068 200 1000 70 70 1603 50 0.0249532 0.0436681 0.0692452 0.114161 0.208359 0.338116 0.48534 0.63194 0.766064 0.884591 0.897068
boise60k70p 0 4.000000 0.898939 210 1000 70 70 1603 50 0.0280724 0.0492826 0.0717405 0.120399 0.215845 0.342483 0.496569 0.650031 0.792888 0.893949 0.898939
boise60k70p 0 4.000000 0.911416 220 1000 70 70 1603 50 0.0224579 0.0461634 0.0723643 0.119775 0.222084 0.339364 0.484716 0.638802 0.776669 0.887087 0.911416
boise60k70p 0 4.000000 0.911416 230 1000 70 70 1603 50 0.0249532 0.0480349 0.0767311 0.120399 0.215845 0.343731 0.491578 0.633188 0.783531 0.894573 0.911416
boise60k70p 0 4.000000 0.915783 240 1000 70 70 1603 50 0.025577 0.0524017 0.0717405 0.120399 0.220836 0.333749 0.466625 0.615721 0.763568 0.89083 0.915783
boise60k70p 0 4.000000 0.916407 250 1000 70 70 1603 50 0.0262009 0.0492826 0.0717405 0.123518 0.22957 0.366812 0.512165 0.673737 0.814722 0.915159 0.916407
boise60k70p 0 4.000000 0.916407 260 1000 70 70 1603 50 0.025577 0.0461634 0.0729881 0.126014 0.223955 0.369931 0.517779 0.672489 0.807236 0.901435 0.916407
boise60k70p 0 4.000000 0.925140 270 1000 70 70 1603 50 0.0249532 0.0499064 0.0742358 0.123518 0.228322 0.35995 0.505926 0.664379 0.797255 0.908921 0.92514
boise60k70p 0 4.000000 0.925140 280 1000 70 70 1603 50 0.0268247 0.0480349 0.0717405 0.121023 0.219588 0.361198 0.515284 0.66937 0.817842 0.906425 0.92514
boise60k70p 0 4.000000 0.944479 290 1000 70 70 1603 50 0.0237056 0.0505303 0.0729881 0.132876 0.24267 0.409233 0.567062 0.734248 0.852152 0.940112 0.944479
