boise60k40pProbSet
Problem reading probability file. File boise60k40pProbSet does not exist.
testName run time fitness gens maxGens popSize cPopSize agents groupSize e0 e1 e2 e3 e4 e5 e6 e7 e8 e9 e10
boise60k40p 0 4.000000 0.985028 890 1000 40 40 1603 50 0.0274485 0.0449158 0.0754835 0.137243 0.260137 0.432314 0.597006 0.78665 0.929507 0.983157 0.985028
boise60k40p 0 4.000000 0.985652 900 1000 40 40 1603 50 0.0262009 0.0480349 0.077355 0.145352 0.265128 0.449782 0.631316 0.810356 0.928259 0.975047 0.985652
boise60k40p 0 4.000000 0.985652 910 1000 40 40 1603 50 0.0249532 0.0492826 0.0792264 0.137866 0.256394 0.432314 0.61884 0.79476 0.917654 0.971928 0.985652
boise60k40p 0 4.000000 0.985652 920 1000 40 40 1603 50 0.0237056 0.0480349 0.0742358 0.137243 0.260761 0.432314 0.620711 0.80287 0.926388 0.978166 0.985652
boise60k40p 0 4.000000 0.985652 930 1000 40 40 1603 50 0.0249532 0.0511541 0.0754835 0.130381 0.258266 0.437305 0.620087 0.793512 0.91204 0.97068 0.985652
boise60k40p 0 4.000000 0.985652 940 1000 40 40 1603 50 0.0262009 0.0467873 0.0798503 0.144105 0.265752 0.437305 0.615721 0.796631 0.920774 0.975047 0.985652
boise60k40p 0 4.000000 0.985652 950 1000 40 40 1603 50 0.0243294 0.0511541 0.077355 0.13849 0.260137 0.439177 0.626326 0.808484 0.928259 0.979414 0.985652
boise60k40p 0 4.000000 0.985652 960 1000 40 40 1603 50 0.0274485 0.0499064 0.0804741 0.137866 0.260761 0.434186 0.606987 0.79476 0.927636 0.975047 0.985652
boise60k40p 0 4.000000 0.987523 970 1000 40 40 1603 50 0.0268247 0.0511541 0.0754835 0.144105 0.276357 0.454772 0.643793 0.811603 0.932002 0.97879 0.987523
boise60k40p 0 4.000000 0.987523 980 1000 40 40 1603 50 0.0268247 0.0467873 0.0779788 0.145352 0.275109 0.453525 0.645041 0.810979 0.934498 0.981909 0.987523
boise60k40p 0 4.000000 0.987523 990 1000 40 40 1603 50 0.0249532 0.0511541 0.0792264 0.140362 0.269495 0.45602 0.638178 0.82408 0.94136 0.982533 0.987523
