0.109170 0.198378 0.238927 0.327511 0.395508 0.455396 0.490954 0.523394 0.575172 0.617592 0.666875 0.674361 0.693075 0.705552 0.721772 0.747349 0.747349 0.756706 0.761073 0.761073 0.763568 0.774173 0.774173 0.801622 0.801622 0.814099 0.832814 0.838428 0.865253 0.885839 0.893325 0.895820 0.902682 0.906425 0.939488 0.952589 0.957580 0.960075 0.972551 0.976918 0.976918 0.976918 0.981285 0.981285 0.981285 0.983780 0.983780 0.985028 0.988147 0.988147 0.989395 0.991266 0.992514 0.995633 0.995633 0.995633 0.996257 0.996257 0.996881 0.996881 0.996881 0.996881 0.997505 0.997505 0.997505 0.997505 0.997505 0.997505 0.997505 0.997505 0.997505 0.997505 0.997505 0.997505 0.997505 0.997505 0.997505 0.997505 0.997505 0.997505 0.997505 0.998129 0.998129 0.998129 0.998129 0.998129 0.998129 0.998129 0.998129 0.998129 0.998129 0.998129 0.998129 0.998129 0.998129 0.998129 0.998129 0.998129 0.998129 0.998129 0.998752 
0.113537 0.190268 0.240175 0.272614 0.301934 0.344978 0.374298 0.406114 0.418590 0.439177 0.451029 0.451653 0.470368 0.489083 0.499688 0.502183 0.522770 0.537742 0.574548 0.611978 0.652526 0.683718 0.698690 0.728634 0.738615 0.746725 0.753587 0.768559 0.769807 0.774797 0.776669 0.789769 0.792265 0.792265 0.796008 0.802870 0.802870 0.807860 0.809108 0.810979 0.819713 0.825328 0.832814 0.832814 0.832814 0.832814 0.832814 0.832814 0.832814 0.832814 0.832814 0.838428 0.838428 0.839676 0.842171 0.845914 0.845914 0.845914 0.845914 0.845914 0.848409 0.850905 0.850905 0.850905 0.850905 0.851528 0.851528 0.851528 0.852152 0.852152 0.852152 0.852152 0.852152 0.852152 0.857143 0.857143 0.857767 0.857767 0.859638 0.865876 0.867124 0.869619 0.875234 0.885215 0.885215 0.895196 0.897068 0.898939 0.898939 0.915159 0.921397 0.927636 0.936369 0.936369 0.936369 0.936369 0.936369 0.943231 0.949470 0.960075 0.963194 
0.107299 0.185278 0.260137 0.313787 0.338740 0.377417 0.396132 0.437305 0.449782 0.456020 0.470992 0.489707 0.512165 0.515284 0.518403 0.519651 0.523394 0.528384 0.531503 0.533999 0.552714 0.573924 0.618216 0.648160 0.664379 0.709295 0.723019 0.729881 0.742358 0.742358 0.746101 0.756082 0.767935 0.775421 0.775421 0.783531 0.787898 0.793512 0.798503 0.807860 0.807860 0.807860 0.807860 0.816594 0.828447 0.831566 0.840923 0.848409 0.854648 0.870243 0.890206 0.897068 0.905178 0.910792 0.918902 0.925764 0.927636 0.932002 0.939488 0.939488 0.943855 0.948222 0.949470 0.965065 0.968808 0.972551 0.972551 0.973175 0.979414 0.987523 0.987523 0.987523 0.987523 0.987523 0.987523 0.987523 0.987523 0.987523 0.987523 0.987523 0.987523 0.992514 0.992514 0.993138 0.993138 0.993138 0.993138 0.993138 0.993138 0.993138 0.993138 0.993138 0.993138 0.993762 0.993762 0.995633 0.995633 0.995633 0.996881 0.996881 0.996881 
0.119775 0.189021 0.258266 0.303182 0.367436 0.421085 0.472863 0.537118 0.586401 0.661260 0.703057 0.744230 0.776045 0.808484 0.837804 0.854024 0.865876 0.885839 0.885839 0.897692 0.897692 0.902059 0.911416 0.911416 0.922021 0.922021 0.925140 0.938865 0.942608 0.942608 0.943231 0.944479 0.944479 0.950717 0.950717 0.950717 0.950717 0.950717 0.952589 0.952589 0.952589 0.953837 0.955708 0.955708 0.955708 0.955708 0.955708 0.955708 0.959451 0.959451 0.966937 0.966937 0.966937 0.966937 0.966937 0.966937 0.966937 0.966937 0.966937 0.966937 0.966937 0.966937 0.966937 0.966937 0.966937 0.966937 0.966937 0.966937 0.966937 0.966937 0.967561 0.967561 0.969432 0.969432 0.971304 0.971304 0.971304 0.971304 0.971304 0.971304 0.971928 0.971928 0.971928 0.971928 0.971928 0.971928 0.971928 0.971928 0.971928 0.971928 0.971928 0.971928 0.971928 0.971928 0.971928 0.971928 0.971928 0.971928 0.971928 0.974423 0.974423 
0.114161 0.202745 0.271366 0.352464 0.462258 0.543980 0.606363 0.659389 0.693699 0.701185 0.721148 0.737991 0.746101 0.760449 0.762321 0.772302 0.777916 0.784779 0.798503 0.798503 0.802246 0.802246 0.802246 0.802870 0.802870 0.805365 0.806613 0.807236 0.809732 0.810979 0.812227 0.824704 0.824704 0.824704 0.824704 0.824704 0.824704 0.824704 0.825328 0.825328 0.833437 0.833437 0.839676 0.850281 0.850281 0.860886 0.860886 0.864005 0.882096 0.903930 0.903930 0.909545 0.915159 0.920150 0.920150 0.923269 0.925140 0.925140 0.933874 0.941360 0.941360 0.945727 0.950094 0.953213 0.962570 0.967561 0.967561 0.970056 0.972551 0.974423 0.975047 0.975047 0.975047 0.975047 0.975047 0.975047 0.978166 0.978166 0.978166 0.978166 0.978166 0.978166 0.978166 0.978790 0.978790 0.978790 0.978790 0.978790 0.981909 0.981909 0.981909 0.982533 0.982533 0.982533 0.983157 0.983157 0.983157 0.983157 0.983157 0.983157 0.986900 
0.124766 0.210231 0.290081 0.355583 0.466001 0.512789 0.561447 0.590767 0.631940 0.649407 0.676856 0.721148 0.736744 0.749220 0.764192 0.774797 0.784155 0.799127 0.819089 0.839052 0.850905 0.862134 0.873986 0.875858 0.885839 0.901435 0.912040 0.915159 0.927012 0.927012 0.936369 0.936369 0.936369 0.937617 0.943231 0.943855 0.946351 0.948846 0.956956 0.961946 0.961946 0.966313 0.966313 0.970056 0.971928 0.971928 0.971928 0.973799 0.973799 0.980661 0.980661 0.980661 0.980661 0.980661 0.983157 0.983157 0.983157 0.983157 0.983157 0.983157 0.988147 0.988147 0.988147 0.988771 0.988771 0.988771 0.990019 0.992514 0.993762 0.993762 0.993762 0.993762 0.993762 0.993762 0.994386 0.994386 0.994386 0.994386 0.994386 0.994386 0.994386 0.994386 0.994386 0.994386 0.994386 0.994386 0.994386 0.994386 0.994386 0.994386 0.994386 0.994386 0.994386 0.994386 0.994386 0.994386 0.994386 0.994386 0.994386 0.994386 0.994386 
0.124766 0.201497 0.265752 0.310667 0.336245 0.376794 0.429195 0.495321 0.533375 0.583281 0.624454 0.660636 0.708671 0.763568 0.802870 0.815970 0.827823 0.840299 0.859638 0.890206 0.907673 0.918902 0.925140 0.933250 0.937617 0.947598 0.947598 0.953213 0.954460 0.963194 0.963194 0.963818 0.963818 0.965689 0.971304 0.971304 0.976918 0.976918 0.976918 0.976918 0.976918 0.976918 0.976918 0.977542 0.977542 0.981909 0.984404 0.984404 0.984404 0.985652 0.985652 0.989395 0.989395 0.989395 0.989395 0.989395 0.989395 0.989395 0.989395 0.989395 0.989395 0.989395 0.989395 0.989395 0.989395 0.989395 0.989395 0.989395 0.989395 0.989395 0.989395 0.989395 0.989395 0.990019 0.990019 0.990019 0.990019 0.990019 0.990019 0.990019 0.990019 0.990019 0.990019 0.990019 0.990019 0.990019 0.992514 0.992514 0.992514 0.992514 0.992514 0.993138 0.993138 0.993138 0.993138 0.993138 0.993138 0.993138 0.993138 0.993138 0.993138 
0.111042 0.180287 0.248908 0.343107 0.396756 0.468497 0.549595 0.585777 0.613849 0.651903 0.675608 0.704304 0.730505 0.744853 0.751092 0.762321 0.777293 0.800998 0.805365 0.805365 0.805365 0.820961 0.820961 0.822208 0.824704 0.829071 0.829071 0.840923 0.840923 0.840923 0.840923 0.845290 0.845290 0.846538 0.846538 0.847785 0.857143 0.857143 0.857143 0.867748 0.867748 0.867748 0.873362 0.877729 0.896444 0.899563 0.908921 0.927012 0.935122 0.935122 0.938865 0.938865 0.940112 0.940112 0.942608 0.948846 0.956332 0.957580 0.957580 0.957580 0.968185 0.968185 0.968808 0.968808 0.971304 0.972551 0.976918 0.977542 0.977542 0.977542 0.978790 0.978790 0.978790 0.985652 0.985652 0.985652 0.985652 0.985652 0.985652 0.985652 0.985652 0.985652 0.985652 0.985652 0.985652 0.985652 0.985652 0.985652 0.985652 0.985652 0.985652 0.985652 0.985652 0.985652 0.986276 0.986276 0.986276 0.986276 0.986276 0.986276 0.986276 
0.107923 0.182782 0.228322 0.293824 0.345602 0.394885 0.457891 0.510917 0.526513 0.566438 0.618840 0.656269 0.681223 0.697442 0.714286 0.732377 0.757330 0.772302 0.777916 0.786026 0.797255 0.812851 0.840299 0.845914 0.864005 0.870243 0.890206 0.890830 0.893949 0.910168 0.910168 0.910168 0.915783 0.916407 0.935122 0.935122 0.935122 0.935122 0.938241 0.942608 0.942608 0.942608 0.943855 0.948846 0.948846 0.948846 0.948846 0.948846 0.948846 0.948846 0.960075 0.960075 0.960075 0.960075 0.960075 0.960075 0.960075 0.960075 0.960075 0.960075 0.960075 0.960075 0.960075 0.960075 0.960075 0.960075 0.960075 0.960699 0.960699 0.966313 0.966937 0.972551 0.972551 0.973799 0.973799 0.978790 0.978790 0.978790 0.978790 0.978790 0.978790 0.978790 0.978790 0.978790 0.978790 0.978790 0.979414 0.980037 0.980037 0.983157 0.983157 0.983157 0.983157 0.983157 0.983157 0.983157 0.983157 0.983157 0.983157 0.983157 0.983157 
0.121023 0.187773 0.225827 0.288833 0.369931 0.421709 0.474111 0.516532 0.551466 0.597629 0.648160 0.681847 0.724891 0.739863 0.770430 0.804117 0.827199 0.857143 0.862757 0.889582 0.925140 0.925140 0.926388 0.929507 0.944479 0.944479 0.951341 0.965689 0.965689 0.965689 0.968808 0.979414 0.979414 0.979414 0.983157 0.988147 0.988147 0.988147 0.991266 0.991266 0.993138 0.993138 0.993138 0.993138 0.993138 0.993138 0.993138 0.997505 0.997505 0.997505 0.997505 0.997505 0.997505 0.998129 0.998129 0.998129 0.998752 0.998752 0.998752 0.998752 0.998752 0.998752 0.998752 0.998752 0.998752 0.998752 0.998752 0.998752 0.998752 0.998752 0.999376 0.999376 0.999376 0.999376 0.999376 0.999376 0.999376 0.999376 0.999376 0.999376 0.999376 0.999376 0.999376 0.999376 0.999376 0.999376 0.999376 0.999376 0.999376 0.999376 0.999376 0.999376 0.999376 0.999376 0.999376 0.999376 0.999376 0.999376 0.999376 0.999376 0.999376 
