0 0.000000 0.000000
0.05 0.000000 0.000000
0.1 0.000000 0.000000
0.15 0.004000 0.000000
0.2 0.046000 0.001000
0.25 0.232000 0.002000
0.3 0.386000 0.012000
0.35 0.761000 0.013000
0.4 0.786000 0.011000
0.45 0.994000 0.004000
0.5 1.000000 0.000000
