./sim < tests/capacity.slang
testName time fitness gens maxGens agents groupsize e0 e1 e2 e3 e4 e5 e6 e7 e8 e9 e10
capacityTest 1.000000 1.000000 60 100 500 10 0 0.002 0.094 0.22 0.418 0.65 0.826 0.954 0.988 1 1
capacityTest 1.000000 1.000000 56 100 500 10 0 0.002 0.114 0.262 0.468 0.706 0.862 0.934 0.97 0.99 1
capacityTest 1.000000 1.000000 42 100 500 10 0 0.002 0.116 0.284 0.498 0.698 0.85 0.948 0.99 0.996 1
capacityTest 1.000000 1.000000 44 100 500 10 0 0.002 0.102 0.288 0.424 0.598 0.84 0.958 0.994 0.996 1
capacityTest 1.000000 1.000000 46 100 500 10 0 0.002 0.056 0.204 0.396 0.638 0.814 0.932 0.976 0.99 1
capacityTest 1.000000 1.000000 39 100 500 10 0 0.002 0.102 0.254 0.422 0.622 0.78 0.91 0.958 0.98 1
capacityTest 1.000000 1.000000 47 100 500 10 0 0.002 0.052 0.17 0.386 0.636 0.824 0.924 0.972 0.99 1
capacityTest 1.000000 1.000000 47 100 500 10 0 0 0.028 0.156 0.358 0.566 0.79 0.934 0.976 0.992 1
capacityTest 1.000000 1.000000 65 100 500 10 0 0.002 0.104 0.236 0.436 0.692 0.854 0.938 0.978 0.99 1
capacityTest 1.000000 1.000000 44 100 500 10 0 0.002 0.114 0.262 0.45 0.672 0.852 0.93 0.976 0.996 1
capacityTest 1.000000 1.000000 49 100 500 10 0 0.002 0.076 0.218 0.424 0.662 0.836 0.936 0.978 0.992 1
capacityTest 1.000000 1.000000 41 100 500 10 0 0.002 0.114 0.278 0.458 0.634 0.798 0.928 0.982 0.988 1
capacityTest 1.000000 1.000000 39 100 500 10 0 0.002 0.094 0.238 0.42 0.6 0.79 0.91 0.972 0.99 1
capacityTest 1.000000 1.000000 56 100 500 10 0 0.002 0.102 0.238 0.412 0.644 0.812 0.942 0.982 0.994 1
capacityTest 1.000000 1.000000 50 100 500 10 0 0.002 0.102 0.278 0.438 0.638 0.824 0.916 0.966 0.982 1
capacityTest 1.000000 1.000000 54 100 500 10 0 0.002 0.112 0.248 0.46 0.694 0.856 0.94 0.98 0.99 1
capacityTest 1.000000 1.000000 41 100 500 10 0 0.002 0.106 0.338 0.474 0.656 0.844 0.95 0.988 0.99 1
capacityTest 1.000000 1.000000 48 100 500 10 0 0 0.018 0.13 0.314 0.574 0.764 0.906 0.974 0.986 1
capacityTest 1.000000 1.000000 48 100 500 10 0 0.002 0.076 0.188 0.396 0.628 0.802 0.934 0.984 0.992 1
capacityTest 1.000000 1.000000 50 100 500 10 0 0.002 0.112 0.26 0.448 0.676 0.846 0.948 0.988 0.996 1
capacityTest 1.000000 1.000000 51 100 500 10 0 0.002 0.108 0.242 0.432 0.61 0.808 0.92 0.974 0.99 1
capacityTest 1.000000 1.000000 46 100 500 10 0 0.002 0.062 0.21 0.438 0.702 0.89 0.992 1 1 1
capacityTest 1.000000 1.000000 44 100 500 10 0 0.002 0.112 0.294 0.48 0.686 0.836 0.936 0.982 0.994 1
capacityTest 1.000000 1.000000 52 100 500 10 0 0.002 0.106 0.266 0.478 0.728 0.87 0.946 0.984 0.996 1
capacityTest 1.000000 1.000000 40 100 500 10 0 0.002 0.108 0.266 0.44 0.636 0.814 0.938 0.978 0.992 1
capacityTest 1.000000 1.000000 49 100 500 10 0 0.002 0.04 0.144 0.33 0.564 0.726 0.884 0.956 0.99 1
capacityTest 1.000000 1.000000 54 100 500 10 0 0.002 0.094 0.224 0.414 0.62 0.786 0.906 0.96 0.988 1
capacityTest 1.000000 1.000000 48 100 500 10 0 0.002 0.08 0.19 0.372 0.608 0.786 0.914 0.96 0.984 1
capacityTest 1.000000 1.000000 44 100 500 10 0 0.002 0.11 0.28 0.414 0.606 0.79 0.902 0.954 0.98 1
capacityTest 1.000000 1.000000 44 100 500 10 0 0.002 0.102 0.24 0.416 0.658 0.818 0.922 0.972 0.99 1
capacityTest 1.000000 1.000000 48 100 500 10 0 0.002 0.106 0.272 0.474 0.702 0.832 0.948 0.992 0.998 1
capacityTest 1.000000 1.000000 53 100 500 10 0 0.002 0.036 0.192 0.386 0.596 0.79 0.924 0.982 0.994 1
capacityTest 1.000000 1.000000 52 100 500 10 0 0.002 0.1 0.26 0.428 0.622 0.808 0.916 0.974 0.998 1
capacityTest 1.000000 1.000000 48 100 500 10 0 0.002 0.094 0.218 0.408 0.63 0.854 0.94 0.986 0.996 1
capacityTest 1.000000 1.000000 47 100 500 10 0 0.002 0.114 0.268 0.436 0.68 0.844 0.94 0.99 0.992 1
capacityTest 1.000000 1.000000 50 100 500 10 0 0.002 0.092 0.25 0.442 0.666 0.832 0.938 0.976 0.996 1
capacityTest 1.000000 1.000000 57 100 500 10 0 0.002 0.072 0.2 0.428 0.682 0.862 0.952 0.986 0.994 1
capacityTest 1.000000 1.000000 48 100 500 10 0 0.002 0.092 0.23 0.45 0.664 0.83 0.924 0.982 0.99 1
capacityTest 1.000000 1.000000 41 100 500 10 0 0.002 0.102 0.25 0.434 0.684 0.822 0.928 0.966 0.986 1
capacityTest 1.000000 1.000000 50 100 500 10 0 0.002 0.076 0.192 0.382 0.62 0.82 0.93 0.974 0.994 1
capacityTest 1.000000 1.000000 50 100 500 10 0 0.002 0.11 0.242 0.442 0.68 0.842 0.952 0.992 1 1
capacityTest 1.000000 1.000000 31 100 500 10 0 0.002 0.106 0.258 0.422 0.614 0.828 0.94 0.982 0.988 1
capacityTest 1.000000 1.000000 47 100 500 10 0 0.002 0.104 0.242 0.426 0.65 0.794 0.912 0.956 0.986 1
capacityTest 1.000000 1.000000 52 100 500 10 0 0.002 0.114 0.29 0.456 0.682 0.88 0.946 0.974 0.986 1
capacityTest 1.000000 1.000000 55 100 500 10 0 0.002 0.052 0.176 0.39 0.62 0.828 0.938 0.98 0.996 1
capacityTest 1.000000 1.000000 42 100 500 10 0 0 0.112 0.28 0.436 0.672 0.854 0.96 0.978 0.986 1
capacityTest 1.000000 1.000000 43 100 500 10 0 0.002 0.048 0.182 0.404 0.632 0.834 0.952 0.988 0.998 1
capacityTest 1.000000 1.000000 62 100 500 10 0 0.002 0.076 0.204 0.446 0.696 0.882 0.954 0.986 0.994 1
./sim < tests/capacity2.slang
testName time fitness gens maxGens agents groupsize e0 e1 e2 e3 e4 e5 e6 e7 e8 e9 e10
capacity2Test 1.000000 1.000000 49 100 500 10 0 0.002 0.096 0.282 0.472 0.682 0.854 0.968 0.992 0.998 1
capacity2Test 1.000000 1.000000 55 100 500 10 0 0.002 0.092 0.3 0.466 0.646 0.858 0.972 0.996 1 1
capacity2Test 1.000000 1.000000 48 100 500 10 0 0.002 0.056 0.138 0.32 0.558 0.74 0.888 0.954 0.984 1
capacity2Test 1.000000 1.000000 52 100 500 10 0 0 0.03 0.124 0.328 0.58 0.77 0.918 0.972 0.99 1
capacity2Test 1.000000 1.000000 54 100 500 10 0 0 0.088 0.28 0.458 0.65 0.836 0.93 0.974 0.99 1
capacity2Test 1.000000 1.000000 55 100 500 10 0 0.002 0.094 0.212 0.384 0.584 0.778 0.912 0.976 0.994 1
capacity2Test 1.000000 1.000000 59 100 500 10 0 0 0.036 0.15 0.376 0.6 0.792 0.918 0.978 0.992 1
capacity2Test 1.000000 1.000000 45 100 500 10 0 0.002 0.094 0.238 0.398 0.574 0.768 0.898 0.962 0.99 1
capacity2Test 1.000000 1.000000 61 100 500 10 0 0.002 0.096 0.256 0.45 0.674 0.842 0.952 0.982 0.992 1
capacity2Test 1.000000 1.000000 46 100 500 10 0 0 0.06 0.18 0.364 0.59 0.772 0.904 0.966 0.992 1
capacity2Test 1.000000 1.000000 73 100 500 10 0 0.002 0.086 0.264 0.41 0.592 0.772 0.912 0.98 0.994 1
capacity2Test 1.000000 1.000000 56 100 500 10 0 0.002 0.09 0.302 0.468 0.634 0.818 0.916 0.968 0.99 1
