1 0.074000 0.011000
5 0.120000 0.021000
10 0.199000 0.031000
15 0.302000 0.034000
20 0.411000 0.043000
25 0.513000 0.055000
30 0.616000 0.055000
35 0.706000 0.059000
40 0.777000 0.053000
45 0.831000 0.054000
50 0.891000 0.043000
55 0.924000 0.042000
60 0.951000 0.031000
65 0.975000 0.020000
70 0.980000 0.016000
75 0.990000 0.008000
80 0.993000 0.005000
85 0.996000 0.004000
90 0.992000 0.000000
95 0.998000 0.000000
100 0.998000 0.000000
