1 0.143000 0.028000
5 0.222000 0.044000
10 0.362000 0.059000
15 0.520000 0.069000
20 0.683000 0.054000
25 0.810000 0.047000
30 0.887000 0.043000
35 0.949000 0.029000
40 0.981000 0.016000
45 0.991000 0.010000
50 0.994000 0.005000
55 0.998000 0.000000
60 1.000000 0.000000
