0 0.000000 0.000000
0.07 0.000000 0.000000
0.14 0.004000 0.000000
0.21 0.064000 0.001000
0.28 0.209000 0.014000
0.35 0.391000 0.018000
0.42 0.582000 0.020000
0.49 0.755000 0.018000
0.56 0.929000 0.014000
0.63 0.993000 0.005000
0.7 1.000000 0.000000
