1 0.779000 0.007000
5 0.830000 0.009000
10 0.873000 0.011000
15 0.900000 0.010000
20 0.935000 0.022000
25 0.971000 0.021000
30 0.989000 0.011000
35 0.997000 0.002000
40 0.998000 0.000000
45 0.999000 0.001000
50 1.000000 0.000000
